column_1,column_1_min,column_1_max,column_2,column_2_min,column_2_max,iv
survey_type,1,1,social_friend,3.0,5.0,0.071
survey_type,1,1,social_friend,3.0,6.0,0.034
survey_type,1,1,social_friend,3.0,7.0,0.017
survey_type,1,1,social_friend,4.0,4.0,0.093
survey_type,1,1,social_friend,4.0,5.0,0.134
survey_type,1,1,social_friend,4.0,6.0,0.038
survey_type,1,1,social_friend,4.0,7.0,0.013
survey_type,1,1,social_friend,5.0,5.0,0.053
survey_type,1,1,social_friend,5.0,6.0,0.005
survey_type,1,1,social_friend,5.0,7.0,0.0
survey_type,1,1,social_friend,6.0,6.0,0.016
survey_type,1,1,social_friend,6.0,7.0,0.034
survey_type,1,1,social_friend,7.0,7.0,0.016
survey_type,1,2,social_friend,1.0,1.0,0.026
survey_type,1,2,social_friend,1.0,2.0,0.037
survey_type,1,2,social_friend,1.0,3.0,0.01
survey_type,1,2,social_friend,1.0,4.0,0.051
survey_type,1,2,social_friend,1.0,5.0,0.182
survey_type,1,2,social_friend,1.0,6.0,0.112
survey_type,1,2,social_friend,1.0,7.0,0.0
survey_type,1,2,social_friend,2.0,2.0,0.012
survey_type,1,2,social_friend,2.0,3.0,0.0
survey_type,1,2,social_friend,2.0,4.0,0.019
survey_type,1,2,social_friend,2.0,5.0,0.095
survey_type,1,2,social_friend,2.0,6.0,0.028
survey_type,1,2,social_friend,2.0,7.0,0.026
survey_type,1,2,social_friend,3.0,3.0,0.005
survey_type,1,2,social_friend,3.0,4.0,0.003
survey_type,1,2,social_friend,3.0,5.0,0.043
survey_type,1,2,social_friend,3.0,6.0,0.003
survey_type,1,2,social_friend,3.0,7.0,0.037
survey_type,1,2,social_friend,4.0,4.0,0.071
survey_type,1,2,social_friend,4.0,5.0,0.134
survey_type,1,2,social_friend,4.0,6.0,0.015
survey_type,1,2,social_friend,4.0,7.0,0.01
survey_type,1,2,social_friend,5.0,5.0,0.058
survey_type,1,2,social_friend,5.0,6.0,0.0
survey_type,1,2,social_friend,5.0,7.0,0.051
survey_type,1,2,social_friend,6.0,6.0,0.052
survey_type,1,2,social_friend,6.0,7.0,0.182
survey_type,1,2,social_friend,7.0,7.0,0.112
survey_type,2,2,social_friend,1.0,1.0,0.01
survey_type,2,2,social_friend,1.0,2.0,0.017
survey_type,2,2,social_friend,1.0,3.0,0.0
survey_type,2,2,social_friend,1.0,4.0,0.0
survey_type,2,2,social_friend,1.0,5.0,0.002
survey_type,2,2,social_friend,1.0,6.0,0.003
survey_type,2,2,social_friend,1.0,7.0,0.045
survey_type,2,2,social_friend,2.0,2.0,0.007
survey_type,2,2,social_friend,2.0,3.0,0.005
survey_type,2,2,social_friend,2.0,4.0,0.002
survey_type,2,2,social_friend,2.0,5.0,0.0
survey_type,2,2,social_friend,2.0,6.0,0.009
survey_type,2,2,social_friend,2.0,7.0,0.064
survey_type,2,2,social_friend,3.0,3.0,0.021
survey_type,2,2,social_friend,3.0,4.0,0.012
survey_type,2,2,social_friend,3.0,5.0,0.002
survey_type,2,2,social_friend,3.0,6.0,0.021
survey_type,2,2,social_friend,3.0,7.0,0.093
survey_type,2,2,social_friend,4.0,4.0,0.004
survey_type,2,2,social_friend,4.0,5.0,0.014
survey_type,2,2,social_friend,4.0,6.0,0.002
survey_type,2,2,social_friend,4.0,7.0,0.054
survey_type,2,2,social_friend,5.0,5.0,0.009
survey_type,2,2,social_friend,5.0,6.0,0.007
survey_type,2,2,social_friend,5.0,7.0,0.073
survey_type,2,2,social_friend,6.0,6.0,0.034
survey_type,2,2,social_friend,6.0,7.0,0.134
survey_type,2,2,social_friend,7.0,7.0,0.1
survey_type,1,1,socia_outing,1.0,1.0,0.002
survey_type,1,1,socia_outing,1.0,2.0,0.017
survey_type,1,1,socia_outing,1.0,3.0,0.051
survey_type,1,1,socia_outing,1.0,4.0,0.077
survey_type,1,1,socia_outing,1.0,5.0,0.075
survey_type,1,1,socia_outing,1.0,6.0,0.045
survey_type,1,1,socia_outing,2.0,2.0,0.019
survey_type,1,1,socia_outing,2.0,3.0,0.064
survey_type,1,1,socia_outing,2.0,4.0,0.096
survey_type,1,1,socia_outing,2.0,5.0,0.086
survey_type,1,1,socia_outing,2.0,6.0,0.039
survey_type,1,1,socia_outing,3.0,3.0,0.063
survey_type,1,1,socia_outing,3.0,4.0,0.101
survey_type,1,1,socia_outing,3.0,5.0,0.072
survey_type,1,1,socia_outing,3.0,6.0,0.015
survey_type,1,1,socia_outing,4.0,4.0,0.035
survey_type,1,1,socia_outing,4.0,5.0,0.015
survey_type,1,1,socia_outing,4.0,6.0,0.001
survey_type,1,1,socia_outing,5.0,5.0,0.0
survey_type,1,1,socia_outing,5.0,6.0,0.017
survey_type,1,1,socia_outing,6.0,6.0,0.02
survey_type,1,2,socia_outing,1.0,1.0,0.07
survey_type,1,2,socia_outing,1.0,2.0,0.039
survey_type,1,2,socia_outing,1.0,3.0,0.002
survey_type,1,2,socia_outing,1.0,4.0,0.007
survey_type,1,2,socia_outing,1.0,5.0,0.01
survey_type,1,2,socia_outing,1.0,6.0,0.0
survey_type,1,2,socia_outing,2.0,2.0,0.017
survey_type,1,2,socia_outing,2.0,3.0,0.069
survey_type,1,2,socia_outing,2.0,4.0,0.112
survey_type,1,2,socia_outing,2.0,5.0,0.109
survey_type,1,2,socia_outing,2.0,6.0,0.07
survey_type,1,2,socia_outing,3.0,3.0,0.075
survey_type,1,2,socia_outing,3.0,4.0,0.133
survey_type,1,2,socia_outing,3.0,5.0,0.109
survey_type,1,2,socia_outing,3.0,6.0,0.039
survey_type,1,2,socia_outing,4.0,4.0,0.056
survey_type,1,2,socia_outing,4.0,5.0,0.031
survey_type,1,2,socia_outing,4.0,6.0,0.002
survey_type,1,2,socia_outing,5.0,5.0,0.0
survey_type,1,2,socia_outing,5.0,6.0,0.007
survey_type,1,2,socia_outing,6.0,6.0,0.01
survey_type,2,2,socia_outing,1.0,1.0,0.097
survey_type,2,2,socia_outing,1.0,2.0,0.079
survey_type,2,2,socia_outing,1.0,3.0,0.064
survey_type,2,2,socia_outing,1.0,4.0,0.054
survey_type,2,2,socia_outing,1.0,5.0,0.051
survey_type,2,2,socia_outing,1.0,6.0,0.045
survey_type,2,2,socia_outing,2.0,2.0,0.001
survey_type,2,2,socia_outing,2.0,3.0,0.006
survey_type,2,2,socia_outing,2.0,4.0,0.011
survey_type,2,2,socia_outing,2.0,5.0,0.013
survey_type,2,2,socia_outing,2.0,6.0,0.017
survey_type,2,2,socia_outing,3.0,3.0,0.012
survey_type,2,2,socia_outing,3.0,4.0,0.028
survey_type,2,2,socia_outing,3.0,5.0,0.035
survey_type,2,2,socia_outing,3.0,6.0,0.035
survey_type,2,2,socia_outing,4.0,4.0,0.913
survey_type,2,2,socia_outing,4.0,5.0,1.256
survey_type,2,2,socia_outing,4.0,6.0,0.022
survey_type,2,2,socia_outing,5.0,5.0,0.342
survey_type,2,2,socia_outing,5.0,6.0,0.008
survey_type,2,2,socia_outing,6.0,6.0,0.004
survey_type,1,1,equity,1.0,1.0,0.538
survey_type,1,1,equity,1.0,2.0,0.171
survey_type,1,1,equity,1.0,3.0,0.045
survey_type,1,1,equity,1.0,4.0,0.059
survey_type,1,1,equity,1.0,5.0,0.045
survey_type,1,1,equity,2.0,2.0,0.022
survey_type,1,1,equity,2.0,3.0,0.092
survey_type,1,1,equity,2.0,4.0,0.55
survey_type,1,1,equity,2.0,5.0,0.485
survey_type,1,1,equity,3.0,3.0,0.066
survey_type,1,1,equity,3.0,4.0,0.529
survey_type,1,1,equity,3.0,5.0,0.437
survey_type,1,1,equity,4.0,4.0,0.487
survey_type,1,1,equity,4.0,5.0,0.344
survey_type,1,1,equity,5.0,5.0,0.013
survey_type,1,2,equity,1.0,1.0,1.105
survey_type,1,2,equity,1.0,2.0,0.72
survey_type,1,2,equity,1.0,3.0,0.402
survey_type,1,2,equity,1.0,4.0,0.056
survey_type,1,2,equity,1.0,5.0,0.0
survey_type,1,2,equity,2.0,2.0,0.0
survey_type,1,2,equity,2.0,3.0,0.048
survey_type,1,2,equity,2.0,4.0,1.169
survey_type,1,2,equity,2.0,5.0,1.105
survey_type,1,2,equity,3.0,3.0,0.097
survey_type,1,2,equity,3.0,4.0,0.945
survey_type,1,2,equity,3.0,5.0,0.72
survey_type,1,2,equity,4.0,4.0,0.662
survey_type,1,2,equity,4.0,5.0,0.402
survey_type,1,2,equity,5.0,5.0,0.056
survey_type,2,2,equity,1.0,1.0,0.445
survey_type,2,2,equity,1.0,2.0,0.352
survey_type,2,2,equity,1.0,3.0,0.191
survey_type,2,2,equity,1.0,4.0,0.018
survey_type,2,2,equity,1.0,5.0,0.045
survey_type,2,2,equity,2.0,2.0,0.035
survey_type,2,2,equity,2.0,3.0,0.002
survey_type,2,2,equity,2.0,4.0,0.054
survey_type,2,2,equity,2.0,5.0,0.021
survey_type,2,2,equity,3.0,3.0,0.024
survey_type,2,2,equity,3.0,4.0,0.172
survey_type,2,2,equity,3.0,5.0,0.087
survey_type,2,2,equity,4.0,4.0,0.141
survey_type,2,2,equity,4.0,5.0,0.053
survey_type,2,2,equity,5.0,5.0,0.043
survey_type,1,1,class,1.0,1.0,0.322
survey_type,1,1,class,1.0,2.0,0.368
survey_type,1,1,class,1.0,3.0,0.297
survey_type,1,1,class,1.0,4.0,0.108
survey_type,1,1,class,1.0,5.0,0.0
survey_type,1,1,class,1.0,6.0,0.014
survey_type,1,1,class,1.0,7.0,0.035
survey_type,1,1,class,1.0,8.0,0.042
survey_type,1,1,class,1.0,9.0,0.043
survey_type,1,1,class,1.0,10.0,0.045
survey_type,1,1,class,2.0,2.0,0.048
survey_type,1,1,class,2.0,3.0,0.035
survey_type,1,1,class,2.0,4.0,0.001
survey_type,1,1,class,2.0,5.0,0.112
survey_type,1,1,class,2.0,6.0,0.218
survey_type,1,1,class,2.0,7.0,0.284
survey_type,1,1,class,2.0,8.0,0.304
survey_type,1,1,class,2.0,9.0,0.307
survey_type,1,1,class,2.0,10.0,0.311
survey_type,1,1,class,3.0,3.0,0.003
survey_type,1,1,class,3.0,4.0,0.029
survey_type,1,1,class,3.0,5.0,0.208
survey_type,1,1,class,3.0,6.0,0.345
survey_type,1,1,class,3.0,7.0,0.426
survey_type,1,1,class,3.0,8.0,0.451
survey_type,1,1,class,3.0,9.0,0.455
survey_type,1,1,class,3.0,10.0,0.459
survey_type,1,1,class,4.0,4.0,0.09
survey_type,1,1,class,4.0,5.0,0.303
survey_type,1,1,class,4.0,6.0,0.463
survey_type,1,1,class,4.0,7.0,0.558
survey_type,1,1,class,4.0,8.0,0.586
survey_type,1,1,class,4.0,9.0,0.591
survey_type,1,1,class,4.0,10.0,0.596
survey_type,1,1,class,5.0,5.0,0.181
survey_type,1,1,class,5.0,6.0,0.321
survey_type,1,1,class,5.0,7.0,0.408
survey_type,1,1,class,5.0,8.0,0.434
survey_type,1,1,class,5.0,9.0,0.438
survey_type,1,1,class,5.0,10.0,0.442
survey_type,1,1,class,6.0,6.0,0.144
survey_type,1,1,class,6.0,7.0,0.253
survey_type,1,1,class,6.0,8.0,0.286
survey_type,1,1,class,6.0,9.0,0.292
survey_type,1,1,class,6.0,10.0,0.298
survey_type,1,1,class,7.0,7.0,3.274
survey_type,1,1,class,7.0,8.0,4.187
survey_type,1,1,class,7.0,9.0,4.34
survey_type,1,1,class,7.0,10.0,4.492
survey_type,1,1,class,8.0,8.0,0.913
survey_type,1,1,class,8.0,9.0,1.066
survey_type,1,1,class,8.0,10.0,1.218
survey_type,1,1,class,9.0,9.0,0.152
survey_type,1,1,class,9.0,10.0,0.304
survey_type,1,1,class,10.0,10.0,0.152
survey_type,1,2,class,1.0,1.0,0.904
survey_type,1,2,class,1.0,2.0,1.081
survey_type,1,2,class,1.0,3.0,0.966
survey_type,1,2,class,1.0,4.0,0.556
survey_type,1,2,class,1.0,5.0,0.16
survey_type,1,2,class,1.0,6.0,0.033
survey_type,1,2,class,1.0,7.0,0.002
survey_type,1,2,class,1.0,8.0,0.013
survey_type,1,2,class,1.0,9.0,0.004
survey_type,1,2,class,1.0,10.0,0.0
survey_type,1,2,class,2.0,2.0,0.09
survey_type,1,2,class,2.0,3.0,0.045
survey_type,1,2,class,2.0,4.0,0.004
survey_type,1,2,class,2.0,5.0,0.288
survey_type,1,2,class,2.0,6.0,0.601
survey_type,1,2,class,2.0,7.0,0.854
survey_type,1,2,class,2.0,8.0,0.924
survey_type,1,2,class,2.0,9.0,0.905
survey_type,1,2,class,2.0,10.0,0.904
survey_type,1,2,class,3.0,3.0,0.0
survey_type,1,2,class,3.0,4.0,0.079
survey_type,1,2,class,3.0,5.0,0.504
survey_type,1,2,class,3.0,6.0,0.837
survey_type,1,2,class,3.0,7.0,1.073
survey_type,1,2,class,3.0,8.0,1.12
survey_type,1,2,class,3.0,9.0,1.093
survey_type,1,2,class,3.0,10.0,1.081
survey_type,1,2,class,4.0,4.0,0.146
survey_type,1,2,class,4.0,5.0,0.547
survey_type,1,2,class,4.0,6.0,0.818
survey_type,1,2,class,4.0,7.0,1.005
survey_type,1,2,class,4.0,8.0,1.024
survey_type,1,2,class,4.0,9.0,0.99
survey_type,1,2,class,4.0,10.0,0.966
survey_type,1,2,class,5.0,5.0,0.287
survey_type,1,2,class,5.0,6.0,0.474
survey_type,1,2,class,5.0,7.0,0.608
survey_type,1,2,class,5.0,8.0,0.612
survey_type,1,2,class,5.0,9.0,0.58
survey_type,1,2,class,5.0,10.0,0.556
survey_type,1,2,class,6.0,6.0,0.127
survey_type,1,2,class,6.0,7.0,0.244
survey_type,1,2,class,6.0,8.0,0.227
survey_type,1,2,class,6.0,9.0,0.187
survey_type,1,2,class,6.0,10.0,0.16
survey_type,1,2,class,7.0,7.0,4.53
survey_type,1,2,class,7.0,8.0,0.095
survey_type,1,2,class,7.0,9.0,0.053
survey_type,1,2,class,7.0,10.0,0.033
survey_type,1,2,class,8.0,8.0,0.002
survey_type,1,2,class,8.0,9.0,0.0
survey_type,1,2,class,8.0,10.0,0.002
survey_type,1,2,class,9.0,9.0,0.01
survey_type,1,2,class,9.0,10.0,0.013
survey_type,1,2,class,10.0,10.0,0.004
survey_type,2,2,class,1.0,1.0,0.469
survey_type,2,2,class,1.0,2.0,0.482
survey_type,2,2,class,1.0,3.0,0.331
survey_type,2,2,class,1.0,4.0,0.184
survey_type,2,2,class,1.0,5.0,0.057
survey_type,2,2,class,1.0,6.0,0.039
survey_type,2,2,class,1.0,7.0,0.03
survey_type,2,2,class,1.0,8.0,0.033
survey_type,2,2,class,1.0,9.0,0.039
survey_type,2,2,class,1.0,10.0,0.045
survey_type,2,2,class,2.0,2.0,0.038
survey_type,2,2,class,2.0,3.0,0.008
survey_type,2,2,class,2.0,4.0,0.003
survey_type,2,2,class,2.0,5.0,0.05
survey_type,2,2,class,2.0,6.0,0.066
survey_type,2,2,class,2.0,7.0,0.08
survey_type,2,2,class,2.0,8.0,0.074
survey_type,2,2,class,2.0,9.0,0.063
survey_type,2,2,class,2.0,10.0,0.056
survey_type,2,2,class,3.0,3.0,0.004
survey_type,2,2,class,3.0,4.0,0.041
survey_type,2,2,class,3.0,5.0,0.125
survey_type,2,2,class,3.0,6.0,0.146
survey_type,2,2,class,3.0,7.0,0.168
survey_type,2,2,class,3.0,8.0,0.156
survey_type,2,2,class,3.0,9.0,0.138
survey_type,2,2,class,3.0,10.0,0.124
survey_type,2,2,class,4.0,4.0,0.048
survey_type,2,2,class,4.0,5.0,0.131
survey_type,2,2,class,4.0,6.0,0.149
survey_type,2,2,class,4.0,7.0,0.173
survey_type,2,2,class,4.0,8.0,0.158
survey_type,2,2,class,4.0,9.0,0.136
survey_type,2,2,class,4.0,10.0,0.12
survey_type,2,2,class,5.0,5.0,0.074
survey_type,2,2,class,5.0,6.0,0.09
survey_type,2,2,class,5.0,7.0,0.111
survey_type,2,2,class,5.0,8.0,0.097
survey_type,2,2,class,5.0,9.0,0.078
survey_type,2,2,class,5.0,10.0,0.065
survey_type,2,2,class,6.0,6.0,0.013
survey_type,2,2,class,6.0,7.0,0.031
survey_type,2,2,class,6.0,8.0,0.019
survey_type,2,2,class,6.0,9.0,0.008
survey_type,2,2,class,6.0,10.0,0.003
survey_type,2,2,class,7.0,7.0,1.256
survey_type,2,2,class,7.0,8.0,0.005
survey_type,2,2,class,7.0,9.0,0.0
survey_type,2,2,class,7.0,10.0,0.002
survey_type,2,2,class,8.0,8.0,0.002
survey_type,2,2,class,8.0,9.0,0.014
survey_type,2,2,class,8.0,10.0,0.022
survey_type,2,2,class,9.0,9.0,0.021
survey_type,2,2,class,9.0,10.0,0.025
survey_type,2,2,class,10.0,10.0,0.008
survey_type,1,1,class_10_before,1.0,1.0,0.188
survey_type,1,1,class_10_before,1.0,2.0,0.114
survey_type,1,1,class_10_before,1.0,3.0,0.041
survey_type,1,1,class_10_before,1.0,4.0,0.0
survey_type,1,1,class_10_before,1.0,5.0,0.008
survey_type,1,1,class_10_before,1.0,6.0,0.026
survey_type,1,1,class_10_before,1.0,7.0,0.043
survey_type,1,1,class_10_before,1.0,8.0,0.041
survey_type,1,1,class_10_before,1.0,9.0,0.042
survey_type,1,1,class_10_before,1.0,10.0,0.045
survey_type,1,1,class_10_before,2.0,2.0,0.001
survey_type,1,1,class_10_before,2.0,3.0,0.018
survey_type,1,1,class_10_before,2.0,4.0,0.115
survey_type,1,1,class_10_before,2.0,5.0,0.15
survey_type,1,1,class_10_before,2.0,6.0,0.207
survey_type,1,1,class_10_before,2.0,7.0,0.251
survey_type,1,1,class_10_before,2.0,8.0,0.246
survey_type,1,1,class_10_before,2.0,9.0,0.249
survey_type,1,1,class_10_before,2.0,10.0,0.254
survey_type,1,1,class_10_before,3.0,3.0,0.018
survey_type,1,1,class_10_before,3.0,4.0,0.128
survey_type,1,1,class_10_before,3.0,5.0,0.15
survey_type,1,1,class_10_before,3.0,6.0,0.208
survey_type,1,1,class_10_before,3.0,7.0,0.252
survey_type,1,1,class_10_before,3.0,8.0,0.245
survey_type,1,1,class_10_before,3.0,9.0,0.248
survey_type,1,1,class_10_before,3.0,10.0,0.253
survey_type,1,1,class_10_before,4.0,4.0,0.13
survey_type,1,1,class_10_before,4.0,5.0,0.118
survey_type,1,1,class_10_before,4.0,6.0,0.172
survey_type,1,1,class_10_before,4.0,7.0,0.215
survey_type,1,1,class_10_before,4.0,8.0,0.206
survey_type,1,1,class_10_before,4.0,9.0,0.208
survey_type,1,1,class_10_before,4.0,10.0,0.213
survey_type,1,1,class_10_before,5.0,5.0,0.016
survey_type,1,1,class_10_before,5.0,6.0,0.047
survey_type,1,1,class_10_before,5.0,7.0,0.076
survey_type,1,1,class_10_before,5.0,8.0,0.07
survey_type,1,1,class_10_before,5.0,9.0,0.072
survey_type,1,1,class_10_before,5.0,10.0,0.075
survey_type,1,1,class_10_before,6.0,6.0,0.056
survey_type,1,1,class_10_before,6.0,7.0,0.118
survey_type,1,1,class_10_before,6.0,8.0,0.081
survey_type,1,1,class_10_before,6.0,9.0,0.084
survey_type,1,1,class_10_before,6.0,10.0,0.09
survey_type,1,1,class_10_before,7.0,7.0,2.296
survey_type,1,1,class_10_before,7.0,8.0,0.025
survey_type,1,1,class_10_before,7.0,9.0,0.028
survey_type,1,1,class_10_before,7.0,10.0,0.033
survey_type,1,1,class_10_before,8.0,8.0,0.0
survey_type,1,1,class_10_before,8.0,9.0,0.0
survey_type,1,1,class_10_before,8.0,10.0,0.001
survey_type,1,1,class_10_before,9.0,9.0,0.152
survey_type,1,1,class_10_before,9.0,10.0,0.406
survey_type,1,1,class_10_before,10.0,10.0,0.254
survey_type,1,2,class_10_before,1.0,1.0,0.428
survey_type,1,2,class_10_before,1.0,2.0,0.331
survey_type,1,2,class_10_before,1.0,3.0,0.125
survey_type,1,2,class_10_before,1.0,4.0,0.012
survey_type,1,2,class_10_before,1.0,5.0,0.037
survey_type,1,2,class_10_before,1.0,6.0,0.002
survey_type,1,2,class_10_before,1.0,7.0,0.0
survey_type,1,2,class_10_before,1.0,8.0,0.0
survey_type,1,2,class_10_before,1.0,9.0,0.469
survey_type,1,2,class_10_before,1.0,10.0,0.0
survey_type,1,2,class_10_before,2.0,2.0,0.0
survey_type,1,2,class_10_before,2.0,3.0,0.055
survey_type,1,2,class_10_before,2.0,4.0,0.223
survey_type,1,2,class_10_before,2.0,5.0,0.233
survey_type,1,2,class_10_before,2.0,6.0,0.361
survey_type,1,2,class_10_before,2.0,7.0,0.409
survey_type,1,2,class_10_before,2.0,8.0,0.424
survey_type,1,2,class_10_before,2.0,9.0,0.41
survey_type,1,2,class_10_before,2.0,10.0,0.428
survey_type,1,2,class_10_before,3.0,3.0,0.084
survey_type,1,2,class_10_before,3.0,4.0,0.258
survey_type,1,2,class_10_before,3.0,5.0,0.208
survey_type,1,2,class_10_before,3.0,6.0,0.302
survey_type,1,2,class_10_before,3.0,7.0,0.328
survey_type,1,2,class_10_before,3.0,8.0,0.333
survey_type,1,2,class_10_before,3.0,9.0,0.319
survey_type,1,2,class_10_before,3.0,10.0,0.331
survey_type,1,2,class_10_before,4.0,4.0,0.132
survey_type,1,2,class_10_before,4.0,5.0,0.066
survey_type,1,2,class_10_before,4.0,6.0,0.117
survey_type,1,2,class_10_before,4.0,7.0,0.128
survey_type,1,2,class_10_before,4.0,8.0,0.129
survey_type,1,2,class_10_before,4.0,9.0,0.119
survey_type,1,2,class_10_before,4.0,10.0,0.125
survey_type,1,2,class_10_before,5.0,5.0,0.0
survey_type,1,2,class_10_before,5.0,6.0,0.009
survey_type,1,2,class_10_before,5.0,7.0,0.013
survey_type,1,2,class_10_before,5.0,8.0,0.013
survey_type,1,2,class_10_before,5.0,9.0,0.01
survey_type,1,2,class_10_before,5.0,10.0,0.012
survey_type,1,2,class_10_before,6.0,6.0,0.055
survey_type,1,2,class_10_before,6.0,7.0,0.049
survey_type,1,2,class_10_before,6.0,8.0,0.044
survey_type,1,2,class_10_before,6.0,9.0,0.031
survey_type,1,2,class_10_before,6.0,10.0,0.037
survey_type,1,2,class_10_before,7.0,7.0,0.004
survey_type,1,2,class_10_before,7.0,8.0,0.003
survey_type,1,2,class_10_before,7.0,9.0,0.0
survey_type,1,2,class_10_before,7.0,10.0,0.002
survey_type,1,2,class_10_before,8.0,8.0,0.0
survey_type,1,2,class_10_before,8.0,9.0,0.002
survey_type,1,2,class_10_before,8.0,10.0,0.0
survey_type,1,2,class_10_before,9.0,9.0,0.008
survey_type,1,2,class_10_before,9.0,10.0,0.0
survey_type,1,2,class_10_before,10.0,10.0,0.469
survey_type,2,2,class_10_before,1.0,1.0,0.177
survey_type,2,2,class_10_before,1.0,2.0,0.133
survey_type,2,2,class_10_before,1.0,3.0,0.035
survey_type,2,2,class_10_before,1.0,4.0,0.013
survey_type,2,2,class_10_before,1.0,5.0,0.038
survey_type,2,2,class_10_before,1.0,6.0,0.032
survey_type,2,2,class_10_before,1.0,7.0,0.042
survey_type,2,2,class_10_before,1.0,8.0,0.04
survey_type,2,2,class_10_before,1.0,9.0,0.046
survey_type,2,2,class_10_before,1.0,10.0,0.045
survey_type,2,2,class_10_before,2.0,2.0,0.001
survey_type,2,2,class_10_before,2.0,3.0,0.029
survey_type,2,2,class_10_before,2.0,4.0,0.049
survey_type,2,2,class_10_before,2.0,5.0,0.01
survey_type,2,2,class_10_before,2.0,6.0,0.013
survey_type,2,2,class_10_before,2.0,7.0,0.007
survey_type,2,2,class_10_before,2.0,8.0,0.008
survey_type,2,2,class_10_before,2.0,9.0,0.005
survey_type,2,2,class_10_before,2.0,10.0,0.006
survey_type,2,2,class_10_before,3.0,3.0,0.079
survey_type,2,2,class_10_before,3.0,4.0,0.085
survey_type,2,2,class_10_before,3.0,5.0,0.016
survey_type,2,2,class_10_before,3.0,6.0,0.02
survey_type,2,2,class_10_before,3.0,7.0,0.011
survey_type,2,2,class_10_before,3.0,8.0,0.013
survey_type,2,2,class_10_before,3.0,9.0,0.009
survey_type,2,2,class_10_before,3.0,10.0,0.01
survey_type,2,2,class_10_before,4.0,4.0,0.016
survey_type,2,2,class_10_before,4.0,5.0,0.001
survey_type,2,2,class_10_before,4.0,6.0,0.0
survey_type,2,2,class_10_before,4.0,7.0,0.002
survey_type,2,2,class_10_before,4.0,8.0,0.002
survey_type,2,2,class_10_before,4.0,9.0,0.004
survey_type,2,2,class_10_before,4.0,10.0,0.003
survey_type,2,2,class_10_before,5.0,5.0,0.025
survey_type,2,2,class_10_before,5.0,6.0,0.014
survey_type,2,2,class_10_before,5.0,7.0,0.025
survey_type,2,2,class_10_before,5.0,8.0,0.022
survey_type,2,2,class_10_before,5.0,9.0,0.029
survey_type,2,2,class_10_before,5.0,10.0,0.026
survey_type,2,2,class_10_before,6.0,6.0,0.006
survey_type,2,2,class_10_before,6.0,7.0,0.001
survey_type,2,2,class_10_before,6.0,8.0,0.0
survey_type,2,2,class_10_before,6.0,9.0,0.003
survey_type,2,2,class_10_before,6.0,10.0,0.002
survey_type,2,2,class_10_before,7.0,7.0,0.018
survey_type,2,2,class_10_before,7.0,8.0,0.009
survey_type,2,2,class_10_before,7.0,9.0,0.021
survey_type,2,2,class_10_before,7.0,10.0,0.015
survey_type,2,2,class_10_before,8.0,8.0,0.279
survey_type,2,2,class_10_before,8.0,9.0,0.004
survey_type,2,2,class_10_before,8.0,10.0,0.001
survey_type,2,2,class_10_before,9.0,9.0,0.015
survey_type,2,2,class_10_before,9.0,10.0,0.006
survey_type,2,2,class_10_before,10.0,10.0,0.216
survey_type,1,1,class_10_after,1.0,1.0,0.239
survey_type,1,1,class_10_after,1.0,2.0,0.323
survey_type,1,1,class_10_after,1.0,3.0,0.23
survey_type,1,1,class_10_after,1.0,4.0,0.139
survey_type,1,1,class_10_after,1.0,5.0,0.055
survey_type,1,1,class_10_after,1.0,6.0,0.0
survey_type,1,1,class_10_after,1.0,7.0,0.019
survey_type,1,1,class_10_after,1.0,8.0,0.036
survey_type,1,1,class_10_after,1.0,9.0,0.038
survey_type,1,1,class_10_after,1.0,10.0,0.045
survey_type,1,1,class_10_after,2.0,2.0,0.076
survey_type,1,1,class_10_after,2.0,3.0,0.035
survey_type,1,1,class_10_after,2.0,4.0,0.009
survey_type,1,1,class_10_after,2.0,5.0,0.0
survey_type,1,1,class_10_after,2.0,6.0,0.058
survey_type,1,1,class_10_after,2.0,7.0,0.15
survey_type,1,1,class_10_after,2.0,8.0,0.193
survey_type,1,1,class_10_after,2.0,9.0,0.194
survey_type,1,1,class_10_after,2.0,10.0,0.21
survey_type,1,1,class_10_after,3.0,3.0,0.0
survey_type,1,1,class_10_after,3.0,4.0,0.006
survey_type,1,1,class_10_after,3.0,5.0,0.022
survey_type,1,1,class_10_after,3.0,6.0,0.139
survey_type,1,1,class_10_after,3.0,7.0,0.268
survey_type,1,1,class_10_after,3.0,8.0,0.32
survey_type,1,1,class_10_after,3.0,9.0,0.321
survey_type,1,1,class_10_after,3.0,10.0,0.34
survey_type,1,1,class_10_after,4.0,4.0,0.007
survey_type,1,1,class_10_after,4.0,5.0,0.022
survey_type,1,1,class_10_after,4.0,6.0,0.145
survey_type,1,1,class_10_after,4.0,7.0,0.278
survey_type,1,1,class_10_after,4.0,8.0,0.328
survey_type,1,1,class_10_after,4.0,9.0,0.327
survey_type,1,1,class_10_after,4.0,10.0,0.347
survey_type,1,1,class_10_after,5.0,5.0,0.013
survey_type,1,1,class_10_after,5.0,6.0,0.134
survey_type,1,1,class_10_after,5.0,7.0,0.268
survey_type,1,1,class_10_after,5.0,8.0,0.313
survey_type,1,1,class_10_after,5.0,9.0,0.31
survey_type,1,1,class_10_after,5.0,10.0,0.329
survey_type,1,1,class_10_after,6.0,6.0,0.282
survey_type,1,1,class_10_after,6.0,7.0,0.463
